INFO  2015-03-23 10:36:37,091   102ms Logger                 Application_Start  - Startting MVC
DEBUG 2015-03-31 22:32:16,799 841739ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 22:32:46,814 871754ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-03-31 22:33:16,828 901769ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 22:33:46,842 931782ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-03-31 22:34:16,857 961797ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 22:34:46,872 991812ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-03-31 22:35:16,886 1021827ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 22:35:46,901 1051841ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-03-31 22:36:16,916 1081856ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 22:36:46,930 1111871ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-03-31 22:37:16,945 1141885ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 22:37:46,959 1171899ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-03-31 22:38:16,974 1201914ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 23:18:48,702 3633642ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 2 operations
DEBUG 2015-03-31 23:19:18,718 3663658ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 23:19:48,731 3693672ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-03-31 23:20:18,746 3723686ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 23:20:48,761 3753701ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-03-31 23:21:18,774 3783715ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 23:21:48,789 3813729ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-03-31 23:22:18,804 3843744ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 23:22:48,819 3873759ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-03-31 23:23:18,834 3903774ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 23:23:48,847 3933788ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-03-31 23:24:18,862 3963802ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 23:24:48,877 3993817ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-03-31 23:25:18,892 4023832ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 23:25:48,906 4053846ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-03-31 23:26:18,921 4083861ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 23:26:48,936 4113876ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-03-31 23:27:18,950 4143891ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 23:27:48,964 4173904ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-03-31 23:28:18,979 4203919ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 23:28:48,994 4233934ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-03-31 23:29:19,008 4263949ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 23:29:49,023 4293963ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-03-31 23:30:19,038 4323978ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 23:30:49,052 4353993ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-03-31 23:31:19,067 4384007ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 23:31:49,081 4414021ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-03-31 23:32:19,096 4444036ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
INFO  2015-03-31 23:48:00,163   101ms Logger                 Application_Start  - Startting MVC
DEBUG 2015-03-31 23:48:31,739 31676ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 15 operations
DEBUG 2015-03-31 23:49:01,746 61683ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 23:49:31,760 91697ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 3 operations
DEBUG 2015-03-31 23:50:01,778 121715ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 3 operations
DEBUG 2015-03-31 23:50:31,790 151727ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 23:51:01,804 181741ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 3 operations
DEBUG 2015-03-31 23:51:31,818 211755ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 23:52:01,833 241770ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
INFO  2015-03-31 23:54:44,082    79ms Logger                 Application_Start  - Startting MVC
INFO  2015-03-31 23:54:59,756   117ms Logger                 Application_Start  - Startting MVC
DEBUG 2015-03-31 23:55:30,588 30948ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 14 operations
DEBUG 2015-03-31 23:56:00,593 60953ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-03-31 23:56:30,607 90968ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-03-31 23:57:00,622 120982ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
INFO  2015-04-02 00:04:23,893   757ms Logger                 Application_Start  - Startting MVC
DEBUG 2015-04-02 00:04:57,775 34638ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 12 operations
DEBUG 2015-04-02 00:05:27,780 64644ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 00:05:57,795 94658ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 7 operations
DEBUG 2015-04-02 00:06:27,810 124673ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 14 operations
DEBUG 2015-04-02 00:06:57,825 154688ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 12 operations
DEBUG 2015-04-02 00:07:27,839 184703ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 4 operations
DEBUG 2015-04-02 00:08:40,353 257217ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 9 operations
DEBUG 2015-04-02 00:09:10,331 287195ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 4 operations
DEBUG 2015-04-02 00:09:40,346 317209ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 00:10:10,361 347224ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 4 operations
DEBUG 2015-04-02 00:10:40,377 377240ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 00:11:10,390 407254ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 00:11:40,405 437268ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 00:12:10,420 467283ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 00:12:40,433 497297ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 00:13:10,448 527311ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 00:13:40,464 557327ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 00:14:10,478 587341ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 00:14:40,492 617356ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 00:15:10,507 647370ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 00:15:40,522 677385ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 00:16:10,536 707400ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 00:16:40,558 737421ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 00:17:10,565 767428ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 00:17:40,579 797443ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 7 operations
DEBUG 2015-04-02 00:18:10,596 827459ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 3 operations
DEBUG 2015-04-02 00:18:40,609 857473ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 00:19:10,624 887487ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 00:19:40,640 917503ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 00:20:10,654 947518ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
INFO  2015-04-02 00:20:30,688   486ms Logger                 Application_Start  - Startting MVC
DEBUG 2015-04-02 00:21:01,563 31361ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 17 operations
DEBUG 2015-04-02 00:21:31,570 61368ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
INFO  2015-04-02 00:21:54,693   501ms Logger                 Application_Start  - Startting MVC
DEBUG 2015-04-02 00:22:25,567 31374ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 17 operations
DEBUG 2015-04-02 00:22:55,577 61384ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 00:23:25,592 91399ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 00:23:55,606 121413ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 00:24:25,621 151428ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 00:24:55,636 181443ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 00:25:25,649 211457ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 00:25:55,664 241471ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 00:26:25,679 271486ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 00:26:55,694 301501ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
INFO  2015-04-02 23:22:13,997   103ms Logger                 Application_Start  - Startting MVC
DEBUG 2015-04-02 23:22:45,680 31785ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 12 operations
DEBUG 2015-04-02 23:23:15,689 61795ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 23:23:45,703 91809ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 23:24:15,718 121823ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 23:24:45,733 151838ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 23:25:15,747 181853ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 6 operations
DEBUG 2015-04-02 23:25:47,744 213850ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 7 operations
DEBUG 2015-04-02 23:26:17,758 243863ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 23:26:47,773 273878ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 23:27:17,787 303892ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 23:27:47,801 333907ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 7 operations
DEBUG 2015-04-02 23:28:17,817 363922ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 4 operations
DEBUG 2015-04-02 23:28:47,831 393937ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 23:29:17,845 423951ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 23:29:47,860 453965ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 23:30:17,875 483981ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 23:30:47,889 513994ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 2 operations
DEBUG 2015-04-02 23:31:17,904 544010ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 8 operations
DEBUG 2015-04-02 23:31:47,918 574023ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 23:32:17,933 604039ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 23:32:47,954 634060ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 23:33:17,962 664067ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 23:33:47,976 694082ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 23:34:17,991 724097ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 23:34:48,006 754111ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 23:35:18,021 784126ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 23:35:48,035 814141ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 23:36:18,057 844163ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 23:36:48,067 874172ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 23:37:18,078 904184ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 23:37:48,093 934199ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 23:38:18,108 964213ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-02 23:38:48,123 994228ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-02 23:39:18,137 1024243ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
INFO  2015-04-03 21:21:38,912   121ms Logger                 Application_Start  - Startting MVC
DEBUG 2015-04-03 21:22:15,988 37197ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 18 operations
DEBUG 2015-04-03 21:22:47,146 68354ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 3 operations
DEBUG 2015-04-03 21:23:17,142 98350ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 7 operations
DEBUG 2015-04-03 21:23:47,157 128365ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 3 operations
DEBUG 2015-04-03 21:24:17,168 158377ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:24:47,183 188391ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:25:17,198 218406ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:25:47,213 248421ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:26:17,227 278435ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:26:47,243 308451ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:27:17,257 338465ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:27:47,271 368480ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:28:17,287 398495ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:28:47,305 428513ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:29:17,315 458523ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:29:47,329 488537ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:30:17,348 518556ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:30:47,359 548567ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:31:17,373 578582ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:31:47,388 608596ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:32:17,402 638610ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:32:47,417 668625ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:33:17,431 698639ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:33:47,446 728654ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:34:17,461 758669ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:34:47,475 788684ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:35:17,490 818698ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:35:47,505 848713ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:36:17,519 878727ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:36:47,534 908742ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:37:17,549 938757ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:37:47,563 968771ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:38:17,577 998786ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:38:47,592 1028800ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:39:17,607 1058815ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:39:47,622 1088830ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:40:17,635 1118843ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:40:47,650 1148858ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:41:17,670 1178878ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:41:47,693 1208902ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:42:17,695 1238903ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:42:47,709 1268917ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:43:17,724 1298932ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:43:47,739 1328948ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:44:17,753 1358961ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:44:47,767 1388975ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:45:17,782 1418990ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:45:47,796 1449004ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:46:17,811 1479019ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:46:47,826 1509034ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:47:17,840 1539049ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:47:47,855 1569063ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:48:17,870 1599078ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:48:47,884 1629092ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:49:17,898 1659106ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:49:47,913 1689121ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:50:17,928 1719136ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:50:47,942 1749151ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:51:17,957 1779165ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:51:47,972 1809180ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
DEBUG 2015-04-03 21:52:17,988 1839196ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 0 operations
DEBUG 2015-04-03 21:52:48,000 1869208ms Logger                 Configuration>b__6 - Redis connection DefaultConnection had 1 operations
